exp_id,scenario,bias,seed,sim_time,network_type,window_count,json_file,jsonl_file,timestamp
extended-20260215-negative-bias_neg0250-seed116,negative,-250,116,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed116/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed116/telemetry.jsonl,2026-02-15T00:52:58+05:30
extended-20260215-negative-bias_neg0100-seed112,negative,-100,112,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed112/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed112/telemetry.jsonl,2026-02-15T00:53:35+05:30
extended-20260215-negative-bias_neg0250-seed117,negative,-250,117,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed117/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed117/telemetry.jsonl,2026-02-15T00:55:46+05:30
extended-20260215-negative-bias_neg0500-seed125,negative,-500,125,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed125/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed125/telemetry.jsonl,2026-02-15T01:16:23+05:30
extended-20260215-negative-bias_neg0500-seed124,negative,-500,124,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed124/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed124/telemetry.jsonl,2026-02-15T01:16:44+05:30
extended-20260215-negative-bias_neg0250-seed121,negative,-250,121,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed121/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed121/telemetry.jsonl,2026-02-15T01:16:56+05:30
extended-20260215-negative-bias_neg0500-seed129,negative,-500,129,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed129/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed129/telemetry.jsonl,2026-02-15T01:16:59+05:30
extended-20260215-negative-bias_neg0500-seed126,negative,-500,126,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed126/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed126/telemetry.jsonl,2026-02-15T01:18:38+05:30
extended-20260215-negative-bias_neg0250-seed120,negative,-250,120,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed120/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed120/telemetry.jsonl,2026-02-15T01:19:20+05:30
extended-20260215-negative-bias_neg0500-seed128,negative,-500,128,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed128/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed128/telemetry.jsonl,2026-02-15T01:19:22+05:30
extended-20260215-negative-bias_neg0250-seed122,negative,-250,122,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed122/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed122/telemetry.jsonl,2026-02-15T01:19:27+05:30
extended-20260215-negative-bias_neg0500-seed127,negative,-500,127,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed127/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed127/telemetry.jsonl,2026-02-15T01:20:07+05:30
extended-20260215-negative-bias_neg0250-seed123,negative,-250,123,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed123/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed123/telemetry.jsonl,2026-02-15T01:20:54+05:30
extended-20260215-negative-bias_neg1000-seed139,negative,-1000,139,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed139/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed139/telemetry.jsonl,2026-02-15T01:40:40+05:30
extended-20260215-negative-bias_neg1000-seed135,negative,-1000,135,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed135/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed135/telemetry.jsonl,2026-02-15T01:41:46+05:30
extended-20260215-negative-bias_neg0500-seed130,negative,-500,130,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed130/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed130/telemetry.jsonl,2026-02-15T01:42:31+05:30
extended-20260215-negative-bias_neg1000-seed136,negative,-1000,136,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed136/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed136/telemetry.jsonl,2026-02-15T01:43:28+05:30
extended-20260215-negative-bias_neg1000-seed137,negative,-1000,137,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed137/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed137/telemetry.jsonl,2026-02-15T01:43:58+05:30
extended-20260215-negative-bias_neg0500-seed131,negative,-500,131,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed131/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0500-seed131/telemetry.jsonl,2026-02-15T01:44:02+05:30
extended-20260215-negative-bias_neg1000-seed133,negative,-1000,133,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed133/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed133/telemetry.jsonl,2026-02-15T01:44:03+05:30
extended-20260215-negative-bias_neg1000-seed138,negative,-1000,138,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed138/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed138/telemetry.jsonl,2026-02-15T01:45:25+05:30
extended-20260215-negative-bias_neg1000-seed134,negative,-1000,134,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed134/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed134/telemetry.jsonl,2026-02-15T01:46:23+05:30
extended-20260215-negative-bias_neg1000-seed132,negative,-1000,132,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed132/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg1000-seed132/telemetry.jsonl,2026-02-15T01:47:09+05:30
extended-20260215-negative-bias_neg5000-seed149,negative,-5000,149,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed149/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed149/telemetry.jsonl,2026-02-15T02:06:20+05:30
extended-20260215-negative-bias_neg5000-seed148,negative,-5000,148,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed148/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed148/telemetry.jsonl,2026-02-15T02:07:00+05:30
extended-20260215-negative-bias_neg2500-seed143,negative,-2500,143,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed143/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed143/telemetry.jsonl,2026-02-15T02:07:40+05:30
extended-20260215-negative-bias_neg2500-seed144,negative,-2500,144,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed144/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed144/telemetry.jsonl,2026-02-15T02:08:10+05:30
extended-20260215-negative-bias_neg2500-seed145,negative,-2500,145,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed145/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed145/telemetry.jsonl,2026-02-15T02:08:19+05:30
extended-20260215-negative-bias_neg2500-seed140,negative,-2500,140,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed140/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed140/telemetry.jsonl,2026-02-15T02:09:47+05:30
extended-20260215-negative-bias_neg2500-seed147,negative,-2500,147,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed147/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed147/telemetry.jsonl,2026-02-15T02:09:57+05:30
extended-20260215-negative-bias_neg2500-seed146,negative,-2500,146,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed146/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed146/telemetry.jsonl,2026-02-15T02:11:07+05:30
extended-20260215-negative-bias_neg2500-seed141,negative,-2500,141,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed141/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed141/telemetry.jsonl,2026-02-15T02:11:40+05:30
extended-20260215-negative-bias_neg2500-seed142,negative,-2500,142,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed142/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg2500-seed142/telemetry.jsonl,2026-02-15T02:12:31+05:30
extended-20260215-negative-bias_neg10000-seed156,negative,-10000,156,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed156/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed156/telemetry.jsonl,2026-02-15T02:30:21+05:30
extended-20260215-negative-bias_neg5000-seed150,negative,-5000,150,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed150/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed150/telemetry.jsonl,2026-02-15T02:30:58+05:30
extended-20260215-negative-bias_neg10000-seed158,negative,-10000,158,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed158/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed158/telemetry.jsonl,2026-02-15T02:31:10+05:30
extended-20260215-negative-bias_neg5000-seed152,negative,-5000,152,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed152/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed152/telemetry.jsonl,2026-02-15T02:31:26+05:30
extended-20260215-negative-bias_neg5000-seed154,negative,-5000,154,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed154/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed154/telemetry.jsonl,2026-02-15T02:32:18+05:30
extended-20260215-negative-bias_neg5000-seed153,negative,-5000,153,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed153/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed153/telemetry.jsonl,2026-02-15T02:32:21+05:30
extended-20260215-negative-bias_neg5000-seed151,negative,-5000,151,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed151/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed151/telemetry.jsonl,2026-02-15T02:32:35+05:30
extended-20260215-negative-bias_neg5000-seed155,negative,-5000,155,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed155/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg5000-seed155/telemetry.jsonl,2026-02-15T02:36:56+05:30
extended-20260215-negative-bias_neg10000-seed157,negative,-10000,157,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed157/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed157/telemetry.jsonl,2026-02-15T02:37:18+05:30
extended-20260215-negative-bias_neg10000-seed159,negative,-10000,159,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed159/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed159/telemetry.jsonl,2026-02-15T02:37:27+05:30
extended-20260215-negative-bias_neg10000-seed162,negative,-10000,162,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed162/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed162/telemetry.jsonl,2026-02-15T02:50:22+05:30
extended-20260215-negative-bias_neg10000-seed163,negative,-10000,163,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed163/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed163/telemetry.jsonl,2026-02-15T02:50:23+05:30
extended-20260215-negative-bias_neg10000-seed160,negative,-10000,160,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed160/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed160/telemetry.jsonl,2026-02-15T02:50:24+05:30
extended-20260215-negative-bias_neg10000-seed161,negative,-10000,161,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed161/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg10000-seed161/telemetry.jsonl,2026-02-15T02:50:25+05:30
